RX Time,Latitude,Longitude
2017-12-11 00:03:06+00:00,51.2613144,4.1500458
2017-12-11 00:08:36+00:00,51.0121373,3.7136781
2017-12-11 00:09:45+00:00,51.0957421,4.1331265
2017-12-11 00:12:36+00:00,51.2613284,4.1500599
2017-12-11 00:18:40+00:00,51.0122469,3.7137215
2017-12-11 00:20:00+00:00,51.0958334,4.1331098
2017-12-11 00:22:52+00:00,51.261346,4.1500836
2017-12-11 00:28:32+00:00,51.0120517,3.7137693
2017-12-11 00:29:36+00:00,51.0956895,4.1331343
2017-12-11 00:32:35+00:00,51.2613442,4.1501277
2017-12-11 00:38:44+00:00,51.0120953,3.7137856
2017-12-11 00:40:00+00:00,51.0955824,4.1331784
2017-12-11 00:42:52+00:00,51.2613196,4.1500329
2017-12-11 00:48:31+00:00,51.0121062,3.7138455
2017-12-11 00:49:47+00:00,51.0954231,4.1333329
2017-12-11 00:52:52+00:00,51.2613509,4.1500911
2017-12-11 00:58:37+00:00,51.0120345,3.7137837
2017-12-11 00:59:55+00:00,51.095774,4.1330606
2017-12-11 01:02:36+00:00,51.2613424,4.1500833
2017-12-11 01:08:36+00:00,51.0120308,3.7137633
2017-12-11 01:09:49+00:00,51.0958322,4.1329972
2017-12-11 01:12:36+00:00,51.2613599,4.1500434
2017-12-11 01:18:35+00:00,51.0120475,3.7135555
2017-12-11 01:19:49+00:00,51.0958504,4.1330078
2017-12-11 01:22:33+00:00,51.261336,4.1500636
2017-12-11 01:29:31+00:00,51.012146,3.7135147
2017-12-11 01:30:06+00:00,51.0957808,4.1330262
2017-12-11 01:32:50+00:00,51.2614038,4.1500179
2017-12-11 01:38:39+00:00,51.0119761,3.7138003
2017-12-11 01:39:39+00:00,51.0957139,4.1330345
2017-12-11 01:42:36+00:00,51.2613167,4.1500653
2017-12-11 01:48:36+00:00,51.012022,3.7137509
2017-12-11 01:49:38+00:00,51.0957063,4.1331149
2017-12-11 01:52:51+00:00,51.2613115,4.1501116
2017-12-11 01:58:31+00:00,51.0121826,3.7135067
2017-12-11 01:59:35+00:00,51.0956779,4.1330803
2017-12-11 02:02:50+00:00,51.2611276,4.1504371
2017-12-11 02:08:37+00:00,51.0120503,3.7137066
2017-12-11 02:09:50+00:00,51.0957967,4.1330763
2017-12-11 02:12:38+00:00,51.2612824,4.1501136
2017-12-11 02:19:00+00:00,51.0120232,3.7136718
2017-12-11 02:20:01+00:00,51.0955272,4.1333294
