RX Time,Latitude,Longitude
2017-12-31 00:01:48+00:00,51.2613698,4.1499855
2017-12-31 00:03:52+00:00,51.0120353,3.7136777
2017-12-31 00:06:54+00:00,51.0957733,4.1330864
2017-12-31 00:11:30+00:00,51.2613131,4.1500005
2017-12-31 00:14:00+00:00,51.0120885,3.7136534
2017-12-31 00:16:54+00:00,51.0957636,4.1330506
2017-12-31 00:21:53+00:00,51.2613458,4.1499748
2017-12-31 00:24:09+00:00,51.0121385,3.7135455
2017-12-31 00:27:16+00:00,51.0957804,4.1330137
2017-12-31 00:31:52+00:00,51.2613655,4.1499983
2017-12-31 00:34:09+00:00,51.0123281,3.7134691
2017-12-31 00:37:14+00:00,51.0957473,4.1331965
2017-12-31 00:41:36+00:00,51.2612166,4.1501536
2017-12-31 00:46:36+00:00,51.0122258,3.7136454
2017-12-31 00:47:13+00:00,51.0956925,4.1330911
2017-12-31 00:51:51+00:00,51.2612678,4.1499251
2017-12-31 00:54:05+00:00,51.0119181,3.7138118
2017-12-31 00:57:01+00:00,51.0957259,4.1329753
2017-12-31 01:01:55+00:00,51.2613917,4.1498322
2017-12-31 01:04:04+00:00,51.0122397,3.7137588
2017-12-31 01:07:14+00:00,51.0957014,4.1329741
2017-12-31 01:11:38+00:00,51.2613424,4.1499394
2017-12-31 01:13:56+00:00,51.012205,3.7139889
2017-12-31 01:17:12+00:00,51.0958867,4.1328991
2017-12-31 01:21:52+00:00,51.2612486,4.1499576
2017-12-31 01:24:11+00:00,51.0121192,3.7138212
2017-12-31 01:26:59+00:00,51.0959417,4.1329012
2017-12-31 01:31:54+00:00,51.2611547,4.1500639
2017-12-31 01:34:08+00:00,51.0120773,3.7136862
2017-12-31 01:37:15+00:00,51.0958135,4.1329129
2017-12-31 01:41:48+00:00,51.261123,4.1501053
2017-12-31 01:43:57+00:00,51.0121128,3.7139727
2017-12-31 01:46:59+00:00,51.0957227,4.1331371
2017-12-31 01:51:51+00:00,51.2612362,4.150113
2017-12-31 01:54:09+00:00,51.0121614,3.7136807
2017-12-31 01:57:13+00:00,51.0957862,4.1330001
2017-12-31 02:01:54+00:00,51.2612348,4.1500292
2017-12-31 02:04:08+00:00,51.0120914,3.7138371
2017-12-31 02:07:14+00:00,51.095797,4.1330819
2017-12-31 02:12:00+00:00,51.2612265,4.1500828
2017-12-31 02:14:06+00:00,51.012065,3.7137791
2017-12-31 02:17:18+00:00,51.0958216,4.1329629
2017-12-31 02:21:58+00:00,51.2614007,4.1499499
2017-12-31 02:24:11+00:00,51.0120846,3.7136358
2017-12-31 02:27:06+00:00,51.0957287,4.1329795
2017-12-31 02:31:55+00:00,51.2612923,4.1500099
2017-12-31 02:34:15+00:00,51.0120642,3.7136159
2017-12-31 02:37:16+00:00,51.0958193,4.1329062
2017-12-31 02:41:38+00:00,51.2612804,4.1500549
2017-12-31 02:44:20+00:00,51.0120763,3.7136285
2017-12-31 02:47:18+00:00,51.095788,4.1330083
2017-12-31 02:51:54+00:00,51.2612317,4.1500277
2017-12-31 02:54:11+00:00,51.0120756,3.7138872
2017-12-31 02:57:08+00:00,51.0956892,4.1330122
2017-12-31 03:01:53+00:00,51.2613305,4.149998
2017-12-31 03:04:08+00:00,51.0121807,3.7134355
2017-12-31 03:07:20+00:00,51.095801,4.132933
2017-12-31 03:11:40+00:00,51.2612438,4.1499826
2017-12-31 03:14:30+00:00,51.0120693,3.7137494
2017-12-31 03:17:30+00:00,51.0956768,4.1328863
2017-12-31 03:21:52+00:00,51.261357,4.1499082
2017-12-31 03:24:13+00:00,51.0121149,3.7137308
2017-12-31 03:27:04+00:00,51.0958089,4.1329217
2017-12-31 03:31:58+00:00,51.2612315,4.149903
2017-12-31 03:34:11+00:00,51.0119738,3.7138154
2017-12-31 03:37:25+00:00,51.095864,4.1329774
2017-12-31 03:41:43+00:00,51.2613373,4.1499224
2017-12-31 03:44:00+00:00,51.0120865,3.713698
