RX Time,Latitude,Longitude
2018-01-30 00:03:41+00:00,51.0957908,4.1330189
2018-01-30 00:09:45+00:00,51.261311,4.1500117
2018-01-30 00:13:44+00:00,51.0957392,4.1332266
2018-01-30 00:19:31+00:00,51.2612871,4.1499637
2018-01-30 00:23:39+00:00,51.0956882,4.1332925
2018-01-30 00:29:12+00:00,51.2612792,4.1500258
2018-01-30 00:33:54+00:00,51.0957298,4.1330852
2018-01-30 00:39:31+00:00,51.2612899,4.1499956
2018-01-30 00:43:41+00:00,51.0956729,4.1331719
2018-01-30 00:49:33+00:00,51.2613223,4.1499673
2018-01-30 00:53:48+00:00,51.0957526,4.1329589
2018-01-30 00:59:17+00:00,51.2613035,4.1499477
2018-01-30 01:03:41+00:00,51.0956059,4.1333293
2018-01-30 01:09:16+00:00,51.2613244,4.1499941
2018-01-30 01:13:47+00:00,51.0955125,4.1336565
2018-01-30 01:19:16+00:00,51.2613176,4.1499933
2018-01-30 01:23:44+00:00,51.0956663,4.1333105
2018-01-30 01:29:17+00:00,51.2612948,4.1499901
2018-01-30 01:33:40+00:00,51.0956017,4.1334028
2018-01-30 01:39:17+00:00,51.2612474,4.1499785
2018-01-30 01:43:44+00:00,51.0955929,4.1335373
2018-01-30 01:49:40+00:00,51.2613083,4.1499691
2018-01-30 01:53:51+00:00,51.0955961,4.1335188
2018-01-30 01:59:20+00:00,51.2612436,4.1499478
2018-01-30 02:04:01+00:00,51.0954795,4.133739
2018-01-30 02:09:34+00:00,51.2612214,4.1499783
2018-01-30 02:13:43+00:00,51.095562,4.1337427
2018-01-30 02:19:35+00:00,51.2612264,4.1499575
2018-01-30 02:23:46+00:00,51.095672,4.1335234
2018-01-30 02:29:21+00:00,51.2612343,4.150125
2018-01-30 02:33:45+00:00,51.0956814,4.1336263
2018-01-30 02:39:32+00:00,51.2612909,4.1500347
2018-01-30 02:43:49+00:00,51.0956942,4.1336738
2018-01-30 02:49:33+00:00,51.2612867,4.1499611
2018-01-30 02:54:01+00:00,51.0955395,4.133598
2018-01-30 02:59:19+00:00,51.2612894,4.1500195
2018-01-30 03:04:01+00:00,51.0957397,4.1332168
2018-01-30 03:09:32+00:00,51.2613218,4.149925
2018-01-30 03:13:38+00:00,51.0957844,4.1329495
2018-01-30 03:19:33+00:00,51.2613007,4.1499559
2018-01-30 03:23:51+00:00,51.0957372,4.1331039
2018-01-30 03:29:23+00:00,51.2613487,4.1499816
2018-01-30 03:33:48+00:00,51.0958619,4.133159
2018-01-30 03:39:24+00:00,51.2613455,4.1500378
2018-01-30 03:43:38+00:00,51.0957582,4.1331278
2018-01-30 03:49:24+00:00,51.2613375,4.1500053
2018-01-30 03:53:48+00:00,51.0957557,4.1330655
2018-01-30 03:59:24+00:00,51.2613554,4.1500348
2018-01-30 04:03:50+00:00,51.0956637,4.1332338
2018-01-30 04:09:28+00:00,51.2612996,4.1500194
2018-01-30 04:13:51+00:00,51.0954012,4.1335769
2018-01-30 04:19:40+00:00,51.2613503,4.1499629
2018-01-30 04:24:02+00:00,51.0953856,4.1335437
2018-01-30 04:29:59+00:00,51.2613052,4.1499561
2018-01-30 04:34:11+00:00,51.0958041,4.1330696
2018-01-30 04:39:24+00:00,51.2612935,4.1499754
2018-01-30 04:43:40+00:00,51.0957042,4.1332212
2018-01-30 04:49:22+00:00,51.2612349,4.1499664
2018-01-30 04:53:57+00:00,51.0958614,4.1329376
2018-01-30 04:59:22+00:00,51.2612379,4.1499769
2018-01-30 05:03:55+00:00,51.0957914,4.1329666
2018-01-30 05:09:38+00:00,51.261331,4.1499573
2018-01-30 05:13:42+00:00,51.0957728,4.1329994
2018-01-30 05:19:56+00:00,51.2612914,4.1500234
2018-01-30 05:23:53+00:00,51.0957165,4.1332402
2018-01-30 05:29:37+00:00,51.2612585,4.1500358
2018-01-30 05:33:56+00:00,51.0957987,4.1332512
2018-01-30 05:39:23+00:00,51.2613528,4.1499803
2018-01-30 05:43:48+00:00,51.0958419,4.1332108
2018-01-30 05:49:28+00:00,51.2612856,4.1499095
2018-01-30 05:53:56+00:00,51.0958369,4.1333367
2018-01-30 05:59:27+00:00,51.2612442,4.1499495
2018-01-30 06:03:56+00:00,51.09565,4.1331021
2018-01-30 06:09:29+00:00,51.2612809,4.1499813
2018-01-30 06:13:50+00:00,51.0956383,4.1331457
2018-01-30 06:19:27+00:00,51.261324,4.1499611
2018-01-30 06:23:56+00:00,51.0957783,4.1328274
