RX Time,Latitude,Longitude
2018-01-18 00:02:58+00:00,51.095598,4.1332916
2018-01-18 00:08:19+00:00,51.2612739,4.1500483
2018-01-18 00:12:49+00:00,51.0957604,4.1332854
2018-01-18 00:18:25+00:00,51.2612247,4.1500295
2018-01-18 00:23:02+00:00,51.0955707,4.1333313
2018-01-18 00:28:08+00:00,51.261286,4.1500442
2018-01-18 00:32:56+00:00,51.0956991,4.1333834
2018-01-18 00:38:25+00:00,51.2614054,4.1499083
2018-01-18 00:43:02+00:00,51.0956377,4.1334003
2018-01-18 00:48:24+00:00,51.2613135,4.150004
2018-01-18 00:53:06+00:00,51.0957275,4.1331649
2018-01-18 00:58:06+00:00,51.261282,4.1500638
2018-01-18 01:02:46+00:00,51.0957697,4.133094
2018-01-18 01:08:24+00:00,51.2612951,4.1500927
2018-01-18 01:12:56+00:00,51.0957225,4.1331025
2018-01-18 01:18:24+00:00,51.2612322,4.1500751
2018-01-18 01:23:01+00:00,51.0957166,4.1333032
2018-01-18 01:28:07+00:00,51.2612816,4.1500427
2018-01-18 01:32:56+00:00,51.0957074,4.133331
2018-01-18 01:38:26+00:00,51.2612803,4.1500159
2018-01-18 01:42:51+00:00,51.0956599,4.1332721
2018-01-18 01:48:26+00:00,51.2612558,4.150007
2018-01-18 01:53:05+00:00,51.0958487,4.1330514
2018-01-18 01:58:05+00:00,51.2612196,4.1499794
2018-01-18 02:03:24+00:00,51.0957439,4.1332322
2018-01-18 02:08:26+00:00,51.2612829,4.150123
2018-01-18 02:12:49+00:00,51.0957671,4.1330959
2018-01-18 02:18:24+00:00,51.2612297,4.1500957
2018-01-18 02:23:06+00:00,51.0957569,4.1330308
2018-01-18 02:28:08+00:00,51.2612683,4.1500184
2018-01-18 02:33:04+00:00,51.0957554,4.1330201
2018-01-18 02:38:29+00:00,51.2612605,4.1501006
2018-01-18 02:42:51+00:00,51.0958662,4.1331624
2018-01-18 02:48:37+00:00,51.26124,4.1500767
2018-01-18 02:53:03+00:00,51.0957177,4.133088
2018-01-18 02:58:16+00:00,51.2613484,4.1499608
2018-01-18 03:03:03+00:00,51.0957565,4.1331865
2018-01-18 03:08:10+00:00,51.2613061,4.1499518
2018-01-18 03:12:47+00:00,51.0957539,4.1331382
2018-01-18 03:18:28+00:00,51.261324,4.1499902
2018-01-18 03:22:59+00:00,51.0957351,4.1334939
2018-01-18 03:28:11+00:00,51.2612908,4.1500171
2018-01-18 03:33:05+00:00,51.0957084,4.1338155
2018-01-18 03:38:09+00:00,51.2612601,4.1499497
2018-01-18 03:42:47+00:00,51.0957824,4.1330486
2018-01-18 03:48:10+00:00,51.2612746,4.150034
2018-01-18 03:53:05+00:00,51.0957286,4.1330833
2018-01-18 03:58:09+00:00,51.2612975,4.1499907
2018-01-18 04:02:49+00:00,51.0958148,4.1330735
2018-01-18 04:08:09+00:00,51.2613087,4.1499977
2018-01-18 04:12:47+00:00,51.0957664,4.1330396
2018-01-18 04:18:27+00:00,51.2612996,4.1500354
2018-01-18 04:22:54+00:00,51.0957553,4.1329841
2018-01-18 04:28:11+00:00,51.2613017,4.149998
2018-01-18 04:32:52+00:00,51.0957313,4.1330565
2018-01-18 04:38:09+00:00,51.2613133,4.1500297
2018-01-18 04:42:55+00:00,51.0958201,4.1330038
2018-01-18 04:48:09+00:00,51.2613462,4.1500397
2018-01-18 04:52:52+00:00,51.0958103,4.1329833
2018-01-18 04:58:31+00:00,51.2612745,4.1500431
2018-01-18 05:03:11+00:00,51.0956827,4.1331086
