RX Time,Latitude,Longitude
2018-01-04 00:00:22+00:00,51.143667,4.1755492
2018-01-04 00:05:36+00:00,51.2613805,4.1499706
2018-01-04 00:07:09+00:00,51.0120502,3.7137958
2018-01-04 00:10:23+00:00,51.1436973,4.1755035
2018-01-04 00:15:16+00:00,51.261348,4.1500254
2018-01-04 00:17:20+00:00,51.0120177,3.7138184
2018-01-04 00:20:28+00:00,51.1435622,4.1753011
2018-01-04 00:25:13+00:00,51.2613458,4.150038
2018-01-04 00:27:42+00:00,51.0119984,3.7138932
2018-01-04 00:30:26+00:00,51.1438405,4.1751879
2018-01-04 00:35:29+00:00,51.2613613,4.1499738
2018-01-04 00:37:22+00:00,51.0121412,3.7137143
2018-01-04 00:40:27+00:00,51.1437972,4.1749407
2018-01-04 00:45:14+00:00,51.2613408,4.1500984
2018-01-04 00:47:47+00:00,51.0121641,3.7136889
2018-01-04 00:50:40+00:00,51.1438028,4.1752527
2018-01-04 00:55:14+00:00,51.2613205,4.1500856
2018-01-04 00:57:15+00:00,51.0122204,3.7137774
2018-01-04 01:00:36+00:00,51.1437055,4.1754617
2018-01-04 01:05:25+00:00,51.2612969,4.1500397
2018-01-04 01:07:47+00:00,51.0119997,3.7146407
2018-01-04 01:12:07+00:00,51.1438855,4.1751444
2018-01-04 01:15:14+00:00,51.2613063,4.1500472
2018-01-04 01:17:25+00:00,51.0118978,3.7134862
2018-01-04 01:20:53+00:00,51.1437181,4.1751975
2018-01-04 01:25:14+00:00,51.2611736,4.1502174
2018-01-04 01:27:26+00:00,51.0119556,3.7135949
2018-01-04 01:31:05+00:00,51.1437443,4.1752763
2018-01-04 01:35:28+00:00,51.2612999,4.1500685
2018-01-04 01:37:32+00:00,51.0120292,3.7138326
2018-01-04 01:40:39+00:00,51.1437282,4.1749971
2018-01-04 01:45:13+00:00,51.2613242,4.1500107
2018-01-04 01:47:18+00:00,51.0120525,3.7138076
2018-01-04 01:53:54+00:00,51.1440174,4.1749778
2018-01-04 01:55:27+00:00,51.2613574,4.1500406
2018-01-04 01:57:14+00:00,51.0120463,3.7140714
2018-01-04 02:00:29+00:00,51.1438547,4.1752191
2018-01-04 02:05:21+00:00,51.2613062,4.1500844
2018-01-04 02:07:23+00:00,51.0121482,3.7135695
2018-01-04 02:10:23+00:00,51.1438382,4.1750992
2018-01-04 02:15:30+00:00,51.2613494,4.1500231
