RX Time,Latitude,Longitude
2017-12-28 00:01:44+00:00,51.0121426,3.713865
2017-12-28 00:04:09+00:00,51.0957586,4.1330964
2017-12-28 00:08:13+00:00,51.2614478,4.1498562
2017-12-28 00:11:40+00:00,51.0120324,3.7136768
2017-12-28 00:14:09+00:00,51.0957964,4.133067
2017-12-28 00:18:30+00:00,51.2614288,4.1499759
2017-12-28 00:21:48+00:00,51.0119845,3.7140741
2017-12-28 00:24:31+00:00,51.0957672,4.1331002
2017-12-28 00:28:16+00:00,51.2613526,4.1500135
2017-12-28 00:31:44+00:00,51.0120902,3.7137611
2017-12-28 00:34:09+00:00,51.0957748,4.1331089
2017-12-28 00:38:31+00:00,51.2613821,4.1499588
2017-12-28 00:41:42+00:00,51.0119354,3.713758
2017-12-28 00:44:28+00:00,51.0957581,4.1330928
2017-12-28 00:48:28+00:00,51.261448,4.1500028
2017-12-28 00:52:04+00:00,51.0119043,3.7138424
2017-12-28 00:54:30+00:00,51.0958043,4.1329899
2017-12-28 00:58:28+00:00,51.2614739,4.1500138
2017-12-28 01:01:55+00:00,51.0120948,3.7138289
2017-12-28 01:04:26+00:00,51.0957017,4.1331563
2017-12-28 01:08:33+00:00,51.2615358,4.1499806
2017-12-28 01:12:14+00:00,51.0119876,3.713695
2017-12-28 01:14:19+00:00,51.0956368,4.133195
2017-12-28 01:18:34+00:00,51.2614732,4.1498873
2017-12-28 01:21:50+00:00,51.0122839,3.7137431
2017-12-28 01:24:26+00:00,51.0955809,4.1333868
2017-12-28 01:28:32+00:00,51.2614193,4.1499405
2017-12-28 01:31:50+00:00,51.0122676,3.713567
2017-12-28 01:34:32+00:00,51.0957365,4.1333244
2017-12-28 01:38:41+00:00,51.2612498,4.150066
2017-12-28 01:41:37+00:00,51.0125783,3.7136133
2017-12-28 01:44:30+00:00,51.0956653,4.1334801
2017-12-28 01:50:32+00:00,51.2612646,4.150057
2017-12-28 01:52:09+00:00,51.0120686,3.7143258
2017-12-28 01:54:36+00:00,51.0957353,4.1331943
2017-12-28 01:58:21+00:00,51.2612698,4.1500431
2017-12-28 02:02:08+00:00,51.0120884,3.7136249
2017-12-28 02:04:15+00:00,51.0957603,4.1331025
2017-12-28 02:08:19+00:00,51.2612682,4.1500693
2017-12-28 02:11:51+00:00,51.0120062,3.7137069
2017-12-28 02:14:31+00:00,51.0958269,4.1331542
2017-12-28 02:18:38+00:00,51.2612708,4.1500407
2017-12-28 02:21:49+00:00,51.0120546,3.7138809
2017-12-28 02:24:12+00:00,51.0957808,4.1329691
2017-12-28 02:28:25+00:00,51.2612819,4.1500033
2017-12-28 02:31:49+00:00,51.0120507,3.7138466
2017-12-28 02:34:31+00:00,51.0958095,4.1331371
2017-12-28 02:38:19+00:00,51.2613067,4.1500078
2017-12-28 02:41:39+00:00,51.0119655,3.7138779
2017-12-28 02:44:14+00:00,51.0958079,4.133094
2017-12-28 02:48:20+00:00,51.2613015,4.1500197
2017-12-28 02:51:52+00:00,51.0119915,3.7138423
2017-12-28 02:54:32+00:00,51.0957975,4.1330648
2017-12-28 02:58:36+00:00,51.2612973,4.1500062
2017-12-28 03:01:54+00:00,51.0120577,3.7137715
2017-12-28 03:04:12+00:00,51.0957079,4.1332447
2017-12-28 03:08:21+00:00,51.2613356,4.1500079
2017-12-28 03:11:39+00:00,51.012057,3.7138451
2017-12-28 03:14:32+00:00,51.0957417,4.1331907
2017-12-28 03:18:20+00:00,51.2613135,4.1500356
2017-12-28 03:21:54+00:00,51.0121139,3.7138474
